,Year,Month,SalesDistrictDesc,ProductLineDesc,ProductClassDesc,Shippable$
8266,2018,8,CANADA UTILITY,Switching & Fusing,Turner Accessories,26201.670000000002
8267,2018,8,CANADA UTILITY,Switching & Fusing,Turner Substation Switches,0.0
8268,2018,8,CANADA UTILITY,Utility Automation,Capacitor Switches,0.0
8269,2018,8,CANADA UTILITY,Utility Automation,Carrier Comm (CCM),0.0
8270,2018,8,CANADA UTILITY,Utility Automation,Enclosures,36784.51
8271,2018,8,CANADA UTILITY,Utility Automation,Other Assemblies,0.0
8272,2018,8,CANADA UTILITY,Utility Automation,Padmount Switches,0.0
8273,2018,8,CANADA UTILITY,Utility Automation,Power Factor Correction,0.0
8274,2018,8,CANADA UTILITY,Utility Automation,Sectionalizers,1604.46
8275,2018,8,Civil Construction,Construction,Atlas,27250.72
8276,2018,8,Civil Construction,Construction,Civil,1265687.5899999999
8277,2018,8,Civil Construction,Construction,Utility Anchors,178.2
8278,2018,8,Communication - EMEA,Enclosures & Drains,Underground,0.0
8279,2018,8,Communication - East,Arresters,Distribution Arresters,0.0
8280,2018,8,Communication - East,Connectors,Aluminium Loops,0.0
8281,2018,8,Communication - East,Connectors,Distribution Connectors,7004.1
8282,2018,8,Communication - East,Connectors,Plastic Loops,0.0
8283,2018,8,Communication - East,Connectors,Substation Connectors,225.81
8284,2018,8,Communication - East,Connectors,Transmission Connectors,0.0
8285,2018,8,Communication - East,Construction,Pole Line Hardware,100505.75
8286,2018,8,Communication - East,Construction,Utility Anchors,68205.82
8287,2018,8,Communication - East,Enclosures & Drains,Above Ground,116.4
8288,2018,8,Communication - East,Enclosures & Drains,Accessories,1973.16
8289,2018,8,Communication - East,Enclosures & Drains,Underground,319443.45999999996
8290,2018,8,Communication - East,Safety Products,Fiber Splice Products,28159.18
8291,2018,8,Communication - East,Safety Products,Fiberglass Construction,1830.12
8292,2018,8,Communication - East,Safety Products,Power Load,1658.27
8293,2018,8,Communication - East,Safety Products,Resale,67.17
8294,2018,8,Communication - East,Switching & Fusing,Fuse Links,0.0
8295,2018,8,Communication - West,Arresters,Distribution Arresters,0.0
8296,2018,8,Communication - West,Arresters,Substation SC Arresters,0.0
8297,2018,8,Communication - West,Connectors,Aluminium Loops,0.0
8298,2018,8,Communication - West,Connectors,Distribution Connectors,14424.04
8299,2018,8,Communication - West,Connectors,Plastic Loops,0.0
8300,2018,8,Communication - West,Construction,Pole Line Hardware,64446.15
8301,2018,8,Communication - West,Construction,Utility Anchors,98944.81
8302,2018,8,Communication - West,Enclosures & Drains,Above Ground,1044.17
8303,2018,8,Communication - West,Enclosures & Drains,Accessories,2501.0
8304,2018,8,Communication - West,Enclosures & Drains,Underground,51244.020000000004
8305,2018,8,Communication - West,Insulators,Distribution Insulators,0.0
8306,2018,8,Communication - West,Insulators,Transmission Insulators,0.0
8307,2018,8,Communication - West,Safety Products,Fiberglass Construction,0.0
8308,2018,8,Communication - West,Safety Products,Power Load,72.44
8309,2018,8,Communication - West,Safety Products,Resale,837.26
8310,2018,8,Communication - West,Safety Products,Traditional Tools,0.0
8311,2018,8,Communication - West,Switching & Fusing,OVHD Switches,66.0
8312,2018,8,Communication - West,Switching & Fusing,Turner Substation Switches,0.0
8313,2018,8,EuropeMidEastAfrica,Arresters,Blocks,9864.0
8314,2018,8,EuropeMidEastAfrica,Arresters,Distribution Arresters,17725.82
8315,2018,8,EuropeMidEastAfrica,Arresters,Substation HC Arresters,23532.34
8316,2018,8,EuropeMidEastAfrica,Arresters,Substation SC Arresters,11028.689999999999
8317,2018,8,EuropeMidEastAfrica,Bushings,Electro Composites,11317.0
8318,2018,8,EuropeMidEastAfrica,Bushings,PCORE Electric,14200.0
8319,2018,8,EuropeMidEastAfrica,Cable Accessories,URD Accessories,31360.0
8320,2018,8,EuropeMidEastAfrica,Connectors,Distribution Connectors,50503.7
8321,2018,8,EuropeMidEastAfrica,Connectors,Substation Connectors,2096.16
8322,2018,8,EuropeMidEastAfrica,Connectors,Transmission Connectors,2709.42
8323,2018,8,EuropeMidEastAfrica,Construction,Pole Line Hardware,112928.79000000001
8324,2018,8,EuropeMidEastAfrica,Construction,Utility Anchors,44805.88
8325,2018,8,EuropeMidEastAfrica,Enclosures & Drains,Above Ground,0.0
8326,2018,8,EuropeMidEastAfrica,Insulators,Distribution Insulators,0.0
8327,2018,8,EuropeMidEastAfrica,Insulators,Transmission Insulators,58164.899999999994
8328,2018,8,EuropeMidEastAfrica,Safety Products,Gloves and Sleeves,5207.76
8329,2018,8,EuropeMidEastAfrica,Safety Products,Resale,386474.58999999997
8330,2018,8,EuropeMidEastAfrica,Safety Products,Traditional Tools,419005.85
8331,2018,8,EuropeMidEastAfrica,Switching & Fusing,Cutouts,3208.22
8332,2018,8,EuropeMidEastAfrica,Switching & Fusing,Fuse Links,44173.5
8333,2018,8,EuropeMidEastAfrica,Switching & Fusing,OVHD Switches,564.32
8334,2018,8,EuropeMidEastAfrica,Switching & Fusing,Substation Switches,14000.0
8335,2018,8,EuropeMidEastAfrica,Utility Automation,Cust Srvc Sales (CSS),0.0
8336,2018,8,EuropeMidEastAfrica,Utility Automation,Sectionalizers,17645.7
8337,2018,8,EuropeMidEastAfrica,Utility Automation,Teleprotection (TPR),0.0
8338,2018,8,Greater China,Arresters,Distribution Arresters,30847.55
8339,2018,8,Greater China,Arresters,Substation HC Arresters,13141.4
8340,2018,8,Greater China,Bushings,Electro Composites,0.0
8341,2018,8,Greater China,Bushings,PCORE Electric,89057.0
8342,2018,8,Greater China,Connectors,Distribution Connectors,6785.25
8343,2018,8,Greater China,Construction,Pole Line Hardware,922.8
8344,2018,8,Greater China,Safety Products,Gloves and Sleeves,5677.23
8345,2018,8,Greater China,Safety Products,Resale,111.75999999999999
8346,2018,8,Greater China,Safety Products,Traditional Tools,69702.36
8347,2018,8,Greater China,Switching & Fusing,Cutouts,6187.53
8348,2018,8,Greater China,Switching & Fusing,Cutouts - Polymer,0.0
8349,2018,8,Greater China,Switching & Fusing,Fuse Links,145.32999999999998
8350,2018,8,Greater China,Switching & Fusing,OVHD Switches,0.0
8351,2018,8,Greater China,Utility Automation,Load Break Switches,0.0
8352,2018,8,HOUSE INTERNATIONAL,Arresters,Distribution Arresters,204.6
8353,2018,8,HOUSE INTERNATIONAL,Bushings,Electro Composites,0.0
8354,2018,8,HOUSE INTERNATIONAL,Bushings,PCORE Electric,70190.0
8355,2018,8,HOUSE INTERNATIONAL,Insulators,Transmission Insulators,568.8
8356,2018,8,HOUSE INTERNATIONAL,Safety Products,Traditional Tools,11123.74
8357,2018,8,HOUSE INTERNATIONAL,Switching & Fusing,Turner Interrupters,0.0
8358,2018,8,HOUSE INTERNATIONAL,Switching & Fusing,Turner Transmission Switches,0.0
8359,2018,8,House Accounts,Arresters,Blocks,0.0
8360,2018,8,House Accounts,Arresters,Distribution Arresters,48679.32
8361,2018,8,House Accounts,Arresters,Substation HC Arresters,12190.53
8362,2018,8,House Accounts,Arresters,Substation SC Arresters,28993.480000000003
8363,2018,8,House Accounts,Bushings,Reuel,0.0
8364,2018,8,House Accounts,Cable Accessories,URD Accessories,3589.12
8365,2018,8,House Accounts,Cable Accessories,URD Arresters,0.0
8366,2018,8,House Accounts,Connectors,Distribution Connectors,768.0
8367,2018,8,House Accounts,Construction,Utility Anchors,0.0
8368,2018,8,House Accounts,Enclosures & Drains,Above Ground,0.0
8369,2018,8,House Accounts,Enclosures & Drains,Accessories,0.0
8370,2018,8,House Accounts,Enclosures & Drains,Underground,72790.75
8371,2018,8,House Accounts,Safety Products,Power Load,998.75
8372,2018,8,House Accounts,Safety Products,Resale,0.0
8373,2018,8,House Accounts,Safety Products,Traditional Tools,10029.9
8374,2018,8,House Accounts,Switching & Fusing,Cutouts,410.29
8375,2018,8,House Accounts,Utility Automation,Capacitor Switches,6747.18
8376,2018,8,House Accounts,Utility Automation,Carrier Comm (CCM),0.0
8377,2018,8,House Accounts,Utility Automation,Con Sys & Telemetry (CST),0.0
8378,2018,8,House Accounts,Utility Automation,Teleprotection (TPR),0.0
8379,2018,8,Interco,Utility Automation,Teleprotection (TPR),0.0
8380,2018,8,JIANGSU XIANG YUAN,Insulators,Distribution Insulators,0.0
8381,2018,8,JIANGSU XIANG YUAN,Insulators,Transmission Insulators,0.0
8382,2018,8,LB Region One,Insulators,Distribution Insulators,2930.64
8383,2018,8,LB Region One,Insulators,Transmission Insulators,38129.86
8384,2018,8,LB Region One,Switching & Fusing,Cutouts - Polymer,0.0
8385,2018,8,LB Region Two,Insulators,Distribution Insulators,28150.93
8386,2018,8,LB Region Two,Insulators,Transmission Insulators,51672.51
8387,2018,8,LC ENCLOSURES,Enclosures & Drains,Above Ground,19192.059999999998
8388,2018,8,LC ENCLOSURES,Enclosures & Drains,Accessories,1879.74
8389,2018,8,LC ENCLOSURES,Enclosures & Drains,Drain,40718.88
8390,2018,8,LC ENCLOSURES,Enclosures & Drains,Hot Box,20528.7
8391,2018,8,LC ENCLOSURES,Enclosures & Drains,Underground,317980.52
8392,2018,8,Latin America,Arresters,Distribution Arresters,44575.15
8393,2018,8,Latin America,Arresters,Substation HC Arresters,945.75
8394,2018,8,Latin America,Arresters,Substation SC Arresters,6944.72
8395,2018,8,Latin America,Arresters,Transmission Arresters,0.0
8396,2018,8,Latin America,Bushings,PCORE Electric,15648.0
8397,2018,8,Latin America,Cable Accessories,URD Accessories,6786.43
8398,2018,8,Latin America,Cable Accessories,URD Arresters,7443.0
8399,2018,8,Latin America,Connectors,Distribution Connectors,207484.65000000002
8400,2018,8,Latin America,Connectors,Substation Connectors,12261.23
8401,2018,8,Latin America,Connectors,Transmission Connectors,18871.99
8402,2018,8,Latin America,Construction,Civil,61681.0
8403,2018,8,Latin America,Construction,Pole Line Hardware,60741.83
8404,2018,8,Latin America,Construction,Utility Anchors,17646.22
8405,2018,8,Latin America,Enclosures & Drains,Above Ground,0.0
8406,2018,8,Latin America,Insulators,Distribution Insulators,99749.0
8407,2018,8,Latin America,Insulators,Transmission Insulators,21264.879999999997
8408,2018,8,Latin America,Safety Products,Fiberglass Construction,53494.24
8409,2018,8,Latin America,Safety Products,Gloves and Sleeves,13612.93
8410,2018,8,Latin America,Safety Products,Power Load,2258.09
8411,2018,8,Latin America,Safety Products,Resale,28333.46
8412,2018,8,Latin America,Safety Products,Traditional Tools,45111.11
8413,2018,8,Latin America,Switching & Fusing,Cutouts,9188.95
8414,2018,8,Latin America,Switching & Fusing,Cutouts - Polymer,2566.0
8415,2018,8,Latin America,Switching & Fusing,Fuse Links,2430.0
8416,2018,8,Latin America,Switching & Fusing,OVHD Switches,66728.77
8417,2018,8,Latin America,Switching & Fusing,Turner Accessories,12018.82
8418,2018,8,Latin America,Switching & Fusing,Turner Substation Switches,0.0
8419,2018,8,Latin America,Utility Automation,Capacitor Switches,0.0
8420,2018,8,Latin America,Utility Automation,Power Factor Correction,0.0
8421,2018,8,Latin America,Utility Automation,Sectionalizers,0.0
8422,2018,8,MEXICO,Bushings,PCORE Electric,0.0
8423,2018,8,NORTH CENTRAL REGION,Arresters,Distribution Arresters,38407.28
8424,2018,8,NORTH CENTRAL REGION,Arresters,Substation HC Arresters,0.0
8425,2018,8,NORTH CENTRAL REGION,Arresters,Substation SC Arresters,49867.18
8426,2018,8,NORTH CENTRAL REGION,Arresters,Transmission Arresters,452.8
8427,2018,8,NORTH CENTRAL REGION,Bushings,Electro Composites,0.0
8428,2018,8,NORTH CENTRAL REGION,Bushings,PCORE Electric,101137.0
8429,2018,8,NORTH CENTRAL REGION,Bushings,Reuel,0.0
8430,2018,8,NORTH CENTRAL REGION,Cable Accessories,URD Accessories,74832.63
8431,2018,8,NORTH CENTRAL REGION,Cable Accessories,URD Arresters,55720.11
8432,2018,8,NORTH CENTRAL REGION,Connectors,Distribution Connectors,130012.49
8433,2018,8,NORTH CENTRAL REGION,Connectors,Substation Connectors,20174.589999999997
8434,2018,8,NORTH CENTRAL REGION,Connectors,Transmission Connectors,136530.16999999998
8435,2018,8,NORTH CENTRAL REGION,Construction,Pole Line Hardware,143524.37
8436,2018,8,NORTH CENTRAL REGION,Construction,Utility Anchors,187217.3
8437,2018,8,NORTH CENTRAL REGION,Enclosures & Drains,Above Ground,1577.9
8438,2018,8,NORTH CENTRAL REGION,Enclosures & Drains,Accessories,0.0
8439,2018,8,NORTH CENTRAL REGION,Enclosures & Drains,Underground,15678.98
8440,2018,8,NORTH CENTRAL REGION,Insulators,Distribution Insulators,24797.72
8441,2018,8,NORTH CENTRAL REGION,Insulators,Transmission Insulators,258834.2
8442,2018,8,NORTH CENTRAL REGION,Safety Products,Fiber Splice Products,0.0
8443,2018,8,NORTH CENTRAL REGION,Safety Products,Fiberglass Construction,87896.47
8444,2018,8,NORTH CENTRAL REGION,Safety Products,Gloves and Sleeves,2279.42
8445,2018,8,NORTH CENTRAL REGION,Safety Products,Power Load,1775.79
8446,2018,8,NORTH CENTRAL REGION,Safety Products,Resale,98826.33
8447,2018,8,NORTH CENTRAL REGION,Safety Products,Traditional Tools,48188.36
8448,2018,8,NORTH CENTRAL REGION,Switching & Fusing,Cutouts,8926.310000000001
8449,2018,8,NORTH CENTRAL REGION,Switching & Fusing,Cutouts - Polymer,111669.48999999999
8450,2018,8,NORTH CENTRAL REGION,Switching & Fusing,Fuse Links,1779.9
8451,2018,8,NORTH CENTRAL REGION,Switching & Fusing,OVHD Switches,93384.22
8452,2018,8,NORTH CENTRAL REGION,Switching & Fusing,Substation Switches,41733.71
8453,2018,8,NORTH CENTRAL REGION,Switching & Fusing,Turner Accessories,52129.74
8454,2018,8,NORTH CENTRAL REGION,Switching & Fusing,Turner Interrupters,11727.0
8455,2018,8,NORTH CENTRAL REGION,Switching & Fusing,Turner Substation Switches,18630.0
8456,2018,8,NORTH CENTRAL REGION,Switching & Fusing,Turner Transmission Switches,13838.0
8457,2018,8,NORTH CENTRAL REGION,Utility Automation,Capacitor Switches,19620.86
8458,2018,8,NORTH CENTRAL REGION,Utility Automation,Carrier Comm (CCM),0.0
8459,2018,8,NORTH CENTRAL REGION,Utility Automation,Enclosures,61119.600000000006
8460,2018,8,NORTH CENTRAL REGION,Utility Automation,Lighting Control,0.0
8461,2018,8,NORTH CENTRAL REGION,Utility Automation,Other Assemblies,15547.0
8462,2018,8,NORTH CENTRAL REGION,Utility Automation,Padmount Switches,0.0
8463,2018,8,NORTH CENTRAL REGION,Utility Automation,Power Factor Correction,1118.76
8464,2018,8,NORTH CENTRAL REGION,Utility Automation,Reclosers,0.0
8465,2018,8,NORTH CENTRAL REGION,Utility Automation,Sectionalizers,2734.56
8466,2018,8,NORTH CENTRAL REGION,Utility Automation,Teleprotection (TPR),0.0
8467,2018,8,NORTH CENTRAL REGION,Utility Automation,Uti Trans Sys (UET),0.0
8468,2018,8,North East Region,Arresters,Distribution Arresters,108347.34
8469,2018,8,North East Region,Arresters,Substation HC Arresters,12042.1
8470,2018,8,North East Region,Arresters,Substation SC Arresters,26233.97
8471,2018,8,North East Region,Arresters,Transmission Arresters,2010.0
8472,2018,8,North East Region,Bushings,Electro Composites,0.0
8473,2018,8,North East Region,Bushings,PCORE Electric,156069.0
8474,2018,8,North East Region,Bushings,Reuel,0.0
8475,2018,8,North East Region,Cable Accessories,URD Accessories,54175.13
8476,2018,8,North East Region,Cable Accessories,URD Arresters,25134.300000000003
8477,2018,8,North East Region,Connectors,Distribution Connectors,190584.18
8478,2018,8,North East Region,Connectors,Substation Connectors,22421.35
8479,2018,8,North East Region,Connectors,Transmission Connectors,221594.62000000002
8480,2018,8,North East Region,Construction,Pole Line Hardware,124922.73000000001
8481,2018,8,North East Region,Construction,Utility Anchors,206978.95
8482,2018,8,North East Region,Enclosures & Drains,Above Ground,0.0
8483,2018,8,North East Region,Enclosures & Drains,Hot Box,0.0
8484,2018,8,North East Region,Enclosures & Drains,Underground,1938.6
8485,2018,8,North East Region,Insulators,Distribution Insulators,16475.350000000002
8486,2018,8,North East Region,Insulators,Transmission Insulators,328048.74
8487,2018,8,North East Region,Safety Products,Fiberglass Construction,118993.87999999999
8488,2018,8,North East Region,Safety Products,Gloves and Sleeves,9011.970000000001
8489,2018,8,North East Region,Safety Products,Power Load,2138.09
8490,2018,8,North East Region,Safety Products,Resale,21532.670000000002
8491,2018,8,North East Region,Safety Products,Traditional Tools,79262.32
8492,2018,8,North East Region,Switching & Fusing,Cutouts,6077.14
8493,2018,8,North East Region,Switching & Fusing,Cutouts - Polymer,41848.23
8494,2018,8,North East Region,Switching & Fusing,Fuse Links,8886.35
8495,2018,8,North East Region,Switching & Fusing,OVHD Switches,15039.13
8496,2018,8,North East Region,Switching & Fusing,Substation Switches,9770.0
8497,2018,8,North East Region,Switching & Fusing,Turner Accessories,30314.86
8498,2018,8,North East Region,Switching & Fusing,Turner Interrupters,43047.0
8499,2018,8,North East Region,Switching & Fusing,Turner Substation Switches,32868.0
8500,2018,8,North East Region,Switching & Fusing,Turner Transmission Switches,0.0
8501,2018,8,North East Region,Utility Automation,Capacitor Switches,2390.67
8502,2018,8,North East Region,Utility Automation,Carrier Comm (CCM),0.0
8503,2018,8,North East Region,Utility Automation,Con Sys & Telemetry (CST),0.0
8504,2018,8,North East Region,Utility Automation,Cust Srvc Sales (CSS),0.0
8505,2018,8,North East Region,Utility Automation,Enclosures,62384.92
8506,2018,8,North East Region,Utility Automation,Lighting Control,6653.14
8507,2018,8,North East Region,Utility Automation,Other Assemblies,0.0
8508,2018,8,North East Region,Utility Automation,Padmount Switches,0.0
8509,2018,8,North East Region,Utility Automation,Power Factor Correction,0.0
8510,2018,8,North East Region,Utility Automation,Reclosers,0.0
8511,2018,8,North East Region,Utility Automation,Sectionalizers,9400.35
8512,2018,8,North East Region,Utility Automation,Teleprotection (TPR),0.0
8513,2018,8,SOUTH CENTRAL REGION,Arresters,Distribution Arresters,24901.27
8514,2018,8,SOUTH CENTRAL REGION,Arresters,Substation HC Arresters,0.0
8515,2018,8,SOUTH CENTRAL REGION,Arresters,Substation SC Arresters,2841.57
8516,2018,8,SOUTH CENTRAL REGION,Arresters,Transmission Arresters,0.0
8517,2018,8,SOUTH CENTRAL REGION,Bushings,Electro Composites,0.0
8518,2018,8,SOUTH CENTRAL REGION,Bushings,PCORE Electric,9164.0
8519,2018,8,SOUTH CENTRAL REGION,Bushings,Reuel,0.0
8520,2018,8,SOUTH CENTRAL REGION,Cable Accessories,URD Accessories,61042.399999999994
8521,2018,8,SOUTH CENTRAL REGION,Cable Accessories,URD Arresters,6184.3
8522,2018,8,SOUTH CENTRAL REGION,Connectors,Distribution Connectors,147797.85
8523,2018,8,SOUTH CENTRAL REGION,Connectors,Substation Connectors,25165.16
8524,2018,8,SOUTH CENTRAL REGION,Connectors,Transmission Connectors,242965.71999999997
8525,2018,8,SOUTH CENTRAL REGION,Construction,Pole Line Hardware,198377.01
8526,2018,8,SOUTH CENTRAL REGION,Construction,Utility Anchors,154797.54
8527,2018,8,SOUTH CENTRAL REGION,Enclosures & Drains,Above Ground,3397.0
8528,2018,8,SOUTH CENTRAL REGION,Enclosures & Drains,Accessories,0.0
8529,2018,8,SOUTH CENTRAL REGION,Enclosures & Drains,Underground,0.0
8530,2018,8,SOUTH CENTRAL REGION,Insulators,Distribution Insulators,13751.82
8531,2018,8,SOUTH CENTRAL REGION,Insulators,Transmission Insulators,350076.7
8532,2018,8,SOUTH CENTRAL REGION,Safety Products,Fiberglass Construction,28346.01
8533,2018,8,SOUTH CENTRAL REGION,Safety Products,Gloves and Sleeves,391.52
8534,2018,8,SOUTH CENTRAL REGION,Safety Products,Resale,2931.95
8535,2018,8,SOUTH CENTRAL REGION,Safety Products,Traditional Tools,40512.659999999996
8536,2018,8,SOUTH CENTRAL REGION,Switching & Fusing,Cutouts,64919.56
8537,2018,8,SOUTH CENTRAL REGION,Switching & Fusing,Cutouts - Polymer,4622.31
8538,2018,8,SOUTH CENTRAL REGION,Switching & Fusing,Fuse Links,852.0
8539,2018,8,SOUTH CENTRAL REGION,Switching & Fusing,OVHD Switches,45699.65
8540,2018,8,SOUTH CENTRAL REGION,Switching & Fusing,Substation Switches,342045.22
8541,2018,8,SOUTH CENTRAL REGION,Switching & Fusing,Turner Accessories,4623.0
8542,2018,8,SOUTH CENTRAL REGION,Switching & Fusing,Turner Interrupters,37593.22
8543,2018,8,SOUTH CENTRAL REGION,Switching & Fusing,Turner Substation Switches,44881.0
8544,2018,8,SOUTH CENTRAL REGION,Switching & Fusing,Turner Transmission Switches,0.0
8545,2018,8,SOUTH CENTRAL REGION,Utility Automation,Capacitor Switches,19063.52
8546,2018,8,SOUTH CENTRAL REGION,Utility Automation,Carrier Comm (CCM),0.0
8547,2018,8,SOUTH CENTRAL REGION,Utility Automation,Enclosures,20382.62
8548,2018,8,SOUTH CENTRAL REGION,Utility Automation,Lighting Control,0.0
8549,2018,8,SOUTH CENTRAL REGION,Utility Automation,Other Assemblies,19678.41
8550,2018,8,SOUTH CENTRAL REGION,Utility Automation,Padmount Switches,0.0
8551,2018,8,SOUTH CENTRAL REGION,Utility Automation,Power Factor Correction,0.0
8552,2018,8,SOUTH CENTRAL REGION,Utility Automation,Reclosers,0.0
8553,2018,8,SOUTH CENTRAL REGION,Utility Automation,Sectionalizers,3533.0
8554,2018,8,SOUTHEAST REGION,Arresters,Distribution Arresters,85208.58
8555,2018,8,SOUTHEAST REGION,Arresters,Substation HC Arresters,15022.02
8556,2018,8,SOUTHEAST REGION,Arresters,Substation SC Arresters,47485.17
8557,2018,8,SOUTHEAST REGION,Arresters,Transmission Arresters,6438.6
8558,2018,8,SOUTHEAST REGION,Bushings,Electro Composites,0.0
8559,2018,8,SOUTHEAST REGION,Bushings,PCORE Electric,93433.0
8560,2018,8,SOUTHEAST REGION,Bushings,Reuel,0.0
8561,2018,8,SOUTHEAST REGION,Cable Accessories,URD Accessories,131762.16999999998
8562,2018,8,SOUTHEAST REGION,Cable Accessories,URD Arresters,48560.78
8563,2018,8,SOUTHEAST REGION,Connectors,Distribution Connectors,286975.85
8564,2018,8,SOUTHEAST REGION,Connectors,Substation Connectors,177249.46
8565,2018,8,SOUTHEAST REGION,Connectors,Transmission Connectors,115678.61
8566,2018,8,SOUTHEAST REGION,Construction,Pole Line Hardware,49911.86
8567,2018,8,SOUTHEAST REGION,Construction,Utility Anchors,161268.37
8568,2018,8,SOUTHEAST REGION,Enclosures & Drains,Above Ground,1756.4
8569,2018,8,SOUTHEAST REGION,Enclosures & Drains,Accessories,0.0
8570,2018,8,SOUTHEAST REGION,Enclosures & Drains,Underground,23259.2
8571,2018,8,SOUTHEAST REGION,Insulators,Distribution Insulators,7349.89
8572,2018,8,SOUTHEAST REGION,Insulators,Transmission Insulators,241214.21999999997
8573,2018,8,SOUTHEAST REGION,Safety Products,Fiber Splice Products,0.0
8574,2018,8,SOUTHEAST REGION,Safety Products,Fiberglass Construction,22776.92
8575,2018,8,SOUTHEAST REGION,Safety Products,Gloves and Sleeves,829.16
8576,2018,8,SOUTHEAST REGION,Safety Products,Power Load,145.21
8577,2018,8,SOUTHEAST REGION,Safety Products,Resale,26808.239999999998
8578,2018,8,SOUTHEAST REGION,Safety Products,Traditional Tools,28722.57
8579,2018,8,SOUTHEAST REGION,Switching & Fusing,Cutouts,94657.45
8580,2018,8,SOUTHEAST REGION,Switching & Fusing,Cutouts - Polymer,103663.75
8581,2018,8,SOUTHEAST REGION,Switching & Fusing,Fuse Links,4720.4
8582,2018,8,SOUTHEAST REGION,Switching & Fusing,OVHD Switches,107066.66999999998
8583,2018,8,SOUTHEAST REGION,Switching & Fusing,Substation Switches,157893.1
8584,2018,8,SOUTHEAST REGION,Switching & Fusing,Turner Accessories,4693.0
8585,2018,8,SOUTHEAST REGION,Switching & Fusing,Turner Interrupters,51695.0
8586,2018,8,SOUTHEAST REGION,Switching & Fusing,Turner Substation Switches,0.0
8587,2018,8,SOUTHEAST REGION,Switching & Fusing,Turner Transmission Switches,21921.0
8588,2018,8,SOUTHEAST REGION,Utility Automation,Capacitor Switches,37359.28
8589,2018,8,SOUTHEAST REGION,Utility Automation,Carrier Comm (CCM),0.0
8590,2018,8,SOUTHEAST REGION,Utility Automation,Con Sys & Telemetry (CST),0.0
8591,2018,8,SOUTHEAST REGION,Utility Automation,Cust Srvc Sales (CSS),0.0
8592,2018,8,SOUTHEAST REGION,Utility Automation,Enclosures,31652.16
8593,2018,8,SOUTHEAST REGION,Utility Automation,Lighting Control,1933.44
8594,2018,8,SOUTHEAST REGION,Utility Automation,Other Assemblies,10815.0
8595,2018,8,SOUTHEAST REGION,Utility Automation,Padmount Switches,0.0
8596,2018,8,SOUTHEAST REGION,Utility Automation,Power Factor Correction,0.0
8597,2018,8,SOUTHEAST REGION,Utility Automation,Reclosers,0.0
8598,2018,8,SOUTHEAST REGION,Utility Automation,Sectionalizers,5751.2
8599,2018,8,SOUTHEAST REGION,Utility Automation,Teleprotection (TPR),0.0
8600,2018,8,SOUTHEAST REGION,Utility Automation,Uti Trans Sys (UET),0.0
8601,2018,8,West Region,Arresters,Distribution Arresters,45298.5
8602,2018,8,West Region,Arresters,Substation HC Arresters,15867.359999999999
8603,2018,8,West Region,Arresters,Substation SC Arresters,10186.08
8604,2018,8,West Region,Arresters,Transmission Arresters,0.0
8605,2018,8,West Region,Bushings,Electro Composites,0.0
8606,2018,8,West Region,Bushings,PCORE Electric,16272.0
8607,2018,8,West Region,Bushings,Reuel,0.0
8608,2018,8,West Region,Cable Accessories,URD Accessories,71868.73
8609,2018,8,West Region,Cable Accessories,URD Arresters,85287.42000000001
8610,2018,8,West Region,Connectors,Distribution Connectors,102994.03
8611,2018,8,West Region,Connectors,Substation Connectors,12773.54
8612,2018,8,West Region,Connectors,Transmission Connectors,104680.56
8613,2018,8,West Region,Construction,Civil,0.0
8614,2018,8,West Region,Construction,Pole Line Hardware,146685.54
8615,2018,8,West Region,Construction,Utility Anchors,221945.82
8616,2018,8,West Region,Enclosures & Drains,Above Ground,8785.5
8617,2018,8,West Region,Enclosures & Drains,Accessories,0.0
8618,2018,8,West Region,Enclosures & Drains,Underground,127057.93000000001
8619,2018,8,West Region,Insulators,Distribution Insulators,67240.2
8620,2018,8,West Region,Insulators,Transmission Insulators,85072.01999999999
8621,2018,8,West Region,Safety Products,Fiber Splice Products,2629.26
8622,2018,8,West Region,Safety Products,Fiberglass Construction,37959.14
8623,2018,8,West Region,Safety Products,Gloves and Sleeves,1026.63
8624,2018,8,West Region,Safety Products,Power Load,8990.61
8625,2018,8,West Region,Safety Products,Resale,15838.89
8626,2018,8,West Region,Safety Products,Traditional Tools,49286.310000000005
8627,2018,8,West Region,Switching & Fusing,Cutouts,13700.34
8628,2018,8,West Region,Switching & Fusing,Cutouts - Polymer,128013.56
8629,2018,8,West Region,Switching & Fusing,Fuse Links,2265.9
8630,2018,8,West Region,Switching & Fusing,OVHD Switches,12021.91
8631,2018,8,West Region,Switching & Fusing,Substation Switches,169770.31
8632,2018,8,West Region,Switching & Fusing,Turner Accessories,1498.0
8633,2018,8,West Region,Switching & Fusing,Turner Interrupters,117073.0
8634,2018,8,West Region,Switching & Fusing,Turner Substation Switches,0.0
8635,2018,8,West Region,Switching & Fusing,Turner Transmission Switches,0.0
8636,2018,8,West Region,Utility Automation,Capacitor Switches,15880.14
8637,2018,8,West Region,Utility Automation,Carrier Comm (CCM),0.0
8638,2018,8,West Region,Utility Automation,Con Sys & Telemetry (CST),0.0
8639,2018,8,West Region,Utility Automation,Cust Srvc Sales (CSS),0.0
8640,2018,8,West Region,Utility Automation,Enclosures,71368.37
8641,2018,8,West Region,Utility Automation,Lighting Control,0.0
8642,2018,8,West Region,Utility Automation,Other Assemblies,0.0
8643,2018,8,West Region,Utility Automation,Padmount Switches,0.0
